"","par1","par2","par3","par4","par5","par6","par7","par8","par9","part10","par11","par12","meanGroup","facesDisplayTime","maskTime","groupChoice","id","trial","faceIdentity","SD","realSD","rating","rt","image","condition","condition1","music.rock","music.pop","live.city","live.town","eat.icecream","eat.hamburger","time.beach","time.pool","pet.cat","pat.dog","X30","threatSimilar","threatDifferent","immoralSimilar","immoralDifferent","selectionPrinciple","selectionNoWhy","selectionYesWhy","groupPrecentEstimate","iden1","iden2","iden3","iden4","iden5","ntb1","ntb2","ntb3","ntb4","ntb5","ntb6","ntb7","ntb8","ntb9","ntb10","enviroDifRace","enviroDifSes","enviroDifPoli","sd1","sd2","sd3","sd4","sd5","sd6","sd7","sd8","sd9","sd10","sd11","bigFiveExtraverted","bigFiveCritical","bigFiveCons","bigFiveNeuro","bigFiveOpen","bigFiveReserved","bigFiveWarm","bigFiveCareless","bigFiveCalm","bigFiceConventional","poli","age","sex","citizen","citizenText","liveUS","yearsUS","partUS","partUSText","black","latin","white","asian","other","edu","income","identscale","condition_bi","condition_biEffect"
"885",144,136,120,118,138,140,122,116,124,128,132,142,130,1.99507,0.000225801,1,26,29,1,1,9.9453,140,2.3398,26,"low","low",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Different Mean",1
"886",150,150,125,127,148,135,145,134,148,139,128,150,139.917,1.99677,0.000358088,0,26,30,3,1,9.78364,140,2.97151,6,"same","same",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Same Mean",-1
"887",148,135,145,128,139,150,148,150,127,125,134,150,139.917,1.98618,0.000219814,0,26,31,2,1,9.78364,140,2.14858,37,"same","same",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Same Mean",-1
"888",148,134,148,139,125,127,145,135,150,150,150,128,139.917,1.98622,0.000202993,0,26,32,2,1,9.78364,140,2.44852,7,"same","same",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Same Mean",-1
"889",140,136,132,120,144,118,116,128,142,124,138,122,130,1.98792,0.000232358,1,26,33,2,1,9.9453,140,2.08016,16,"low","low",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Different Mean",1
"890",122,132,136,140,124,116,128,118,138,144,142,120,130,1.99464,0.000211546,1,26,35,1,1,9.9453,140,2.12357,12,"low","low",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Different Mean",1
"891",132,124,144,120,140,136,128,122,138,142,118,116,130,1.99936,0.000200142,1,26,36,1,1,9.9453,140,2.35207,23,"low","low",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Different Mean",1
"892",145,135,148,150,150,134,150,127,139,148,128,125,139.917,1.99574,0.000199286,0,26,37,3,1,9.78364,140,2.82249,29,"same","same",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Same Mean",-1
"893",124,144,138,132,136,140,120,118,122,142,128,116,130,1.99123,0.000219814,0,26,38,1,1,9.9453,140,2.04359,25,"low","low",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Different Mean",1
"894",147,149,144,124,138,134,133,127,150,147,126,149,139,1.9896,0.000457589,0,26,39,2,1,9.88111,129,1.694,39,"high","high",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Different Mean",1
"895",132,128,122,120,140,118,124,144,116,136,142,138,130,1.98961,0.000231218,0,26,40,1,1,9.9453,140,2.59543,48,"low","low",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Different Mean",1
"896",144,142,140,132,122,128,124,138,120,118,136,116,130,1.98557,0.00027826,1,26,41,2,1,9.9453,140,2.16601,1,"low","low",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Different Mean",1
"897",128,148,139,145,148,150,150,134,135,125,127,150,139.917,1.98684,0.000161083,0,26,42,3,1,9.78364,140,2.01459,2,"same","same",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Same Mean",-1
"898",124,132,136,128,120,138,142,140,122,116,144,118,130,1.99017,0.000285958,1,26,43,3,1,9.9453,140,1.76124,19,"low","low",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Different Mean",1
"899",135,150,125,148,139,128,148,150,150,127,134,145,139.917,1.99526,0.000355523,1,26,44,2,1,9.78364,140,1.53929,43,"same","same",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Same Mean",-1
"900",150,128,148,125,135,150,127,139,150,134,145,148,139.917,1.99831,0.000261154,1,26,46,3,1,9.78364,140,2.52,35,"same","same",NA,1,NA,1,1,NA,1,NA,1,NA,NA,14,19,16,17,2,NA,"I tried to pick emotional ratings either similar to mine or ones that I could see the rationale of",20,13,14,15,13,14,3,2,2,3,4,2,4,3,2,4,40,30,10,1,1,2,1,2,1,2,2,1,1,2,3,6,7,3,3,3,3,5,3,3,2,18,"female",1,NA,1,"n/a",3,"Midwest",1,0,0,0,0,3,5,0.800000000000001,"Same Mean",-1
"901",139,135,117,113,115,123,119,137,127,131,111,133,125,1.99031,0.00216108,1,27,1,3,1,9.9453,135,2.59591,47,"low","low",NA,1,1,NA,1,NA,1,NA,NA,1,NA,17,18,15,18,1,"I just wanted to have a few different opinions, someone above and someone below to keep me thinking",NA,50,17,16,15,15,16,4,3,2,4,4,4,4,3,4,4,75,50,50,2,2,1,1,2,2,2,2,2,2,2,5,3,7,5,7,4,5,2,4,2,2,19,"female",1,NA,1,"N/A",2,NA,0,0,1,0,0,3,3,2.8,"Different Mean",1
"902",145,141,147,123,143,125,131,127,121,139,119,135,133,1.98454,0.000780895,1,27,12,2,1,9.9453,133,2.19841,41,"same","same",NA,1,1,NA,1,NA,1,NA,NA,1,NA,17,18,15,18,1,"I just wanted to have a few different opinions, someone above and someone below to keep me thinking",NA,50,17,16,15,15,16,4,3,2,4,4,4,4,3,4,4,75,50,50,2,2,1,1,2,2,2,2,2,2,2,5,3,7,5,7,4,5,2,4,2,2,19,"female",1,NA,1,"N/A",2,NA,0,0,1,0,0,3,3,2.8,"Same Mean",-1
"903",103,120,108,128,123,103,114,103,105,104,127,106,112,1.99264,0.000489806,0,27,23,1,1,9.89949,112,4.20884,14,"same","same",NA,1,1,NA,1,NA,1,NA,NA,1,NA,17,18,15,18,1,"I just wanted to have a few different opinions, someone above and someone below to keep me thinking",NA,50,17,16,15,15,16,4,3,2,4,4,4,4,3,4,4,75,50,50,2,2,1,1,2,2,2,2,2,2,2,5,3,7,5,7,4,5,2,4,2,2,19,"female",1,NA,1,"N/A",2,NA,0,0,1,0,0,3,3,2.8,"Same Mean",-1
"904",120,118,116,128,142,124,122,140,144,132,136,138,130,1.99437,0.000608408,1,27,34,4,1,9.9453,140,2.44014,10,"low","low",NA,1,1,NA,1,NA,1,NA,NA,1,NA,17,18,15,18,1,"I just wanted to have a few different opinions, someone above and someone below to keep me thinking",NA,50,17,16,15,15,16,4,3,2,4,4,4,4,3,4,4,75,50,50,2,2,1,1,2,2,2,2,2,2,2,5,3,7,5,7,4,5,2,4,2,2,19,"female",1,NA,1,"N/A",2,NA,0,0,1,0,0,3,3,2.8,"Different Mean",1
"905",136,120,132,114,138,116,118,128,134,112,140,124,126,1.98423,0.000507197,0,27,45,1,1,9.9453,136,1.80066,25,"low","low",NA,1,1,NA,1,NA,1,NA,NA,1,NA,17,18,15,18,1,"I just wanted to have a few different opinions, someone above and someone below to keep me thinking",NA,50,17,16,15,15,16,4,3,2,4,4,4,4,3,4,4,75,50,50,2,2,1,1,2,2,2,2,2,2,2,5,3,7,5,7,4,5,2,4,2,2,19,"female",1,NA,1,"N/A",2,NA,0,0,1,0,0,3,3,2.8,"Different Mean",1
